Order_ID,Order_Date,Customer_Name,Region,State,Category,Product,Quantity,Sales,Profit,Payment_Mode,,
ORD02201,2024-02-14,Arjun Chavan,East,Maharashtra,Electronics,Mobile,3,10727,1949,Net Banking,,
ORD02202,2024-01-10,Sai Pawar,East,Delhi,Electronics,Mobile,6,8413,1394,Net Banking,,
ORD02203,2024-11-10,Meera Pawar,North,Tamil Nadu,Furniture,Cabinet,5,41658,9254,UPI,,
ORD02204,2025-05-04,Nikhil Menon,East,Rajasthan,Office Supplies,Marker,8,24973,5958,Debit Card,,
ORD02205,2025-11-24,Kavya Patel,South,Karnataka,Electronics,Smart Watch,7,6633,618,Net Banking,,
ORD02206,2025-10-26,Aryan Jadhav,South,Delhi,Clothing,Jacket,1,1869,328,Debit Card,,
ORD02207,2024-04-03,Pooja Shah,South,Tamil Nadu,Furniture,Cabinet,5,21308,1349,Debit Card,,
ORD02208,2025-02-15,Sai Sharma,North,Tamil Nadu,Clothing,Shoes,4,35430,4829,UPI,,
ORD02209,2024-10-08,Rohan Rane,West,Karnataka,Office Supplies,Notebook,2,33166,5404,Debit Card,,
ORD02210,2025-09-30,Priya Yadav,West,Tamil Nadu,Electronics,Tablet,2,11639,931,Debit Card,,
ORD02211,2024-08-28,Siddharth Menon,West,Rajasthan,Furniture,Table,8,46355,9253,UPI,,
ORD02212,2025-09-21,Priya Das,West,Delhi,Electronics,Mobile,9,34719,4145,Cash,,
ORD02213,2024-10-19,Arjun Verma,West,Tamil Nadu,Furniture,Cabinet,3,40204,5324,Cash,,
ORD02214,2025-12-29,Vikas Joshi,East,Gujarat,Furniture,Chair,4,15896,3127,UPI,,
ORD02215,2025-11-06,Tanvi Shetty,North,Karnataka,Clothing,Shirt,1,23047,3733,Cash,,
ORD02216,2024-08-19,Rahul Pawar,North,Gujarat,Clothing,Jeans,9,33875,4246,UPI,,
ORD02217,2024-01-07,Priya Deshmukh,East,Delhi,Office Supplies,Pen,4,30596,7411,Net Banking,,
ORD02218,2025-01-16,Aisha Menon,East,Rajasthan,Electronics,Tablet,6,29676,5152,Debit Card,,
ORD02219,2025-04-06,Nikhil Mishra,East,Gujarat,Furniture,Desk,9,35836,8044,UPI,,
ORD02220,2025-01-16,Akash Shaikh,South,Karnataka,Clothing,Shoes,4,36547,8086,Net Banking,,
ORD02221,2024-10-14,Aryan Joshi,South,Delhi,Furniture,Cabinet,5,40807,9696,Net Banking,,
ORD02222,2024-09-05,Siddharth Joshi,South,Maharashtra,Electronics,Mobile,3,48633,5815,Credit Card,,
ORD02223,2025-06-22,Yash Patil,East,Gujarat,Office Supplies,Notebook,4,34171,3871,Cash,,
ORD02224,2024-10-23,Priya Tiwari,East,Karnataka,Clothing,Jeans,1,30747,6153,Net Banking,,
ORD02225,2025-05-09,Ritika Patel,West,Rajasthan,Electronics,Laptop,3,22236,5105,Net Banking,,
ORD02226,2024-06-29,Tanvi Gupta,East,Rajasthan,Office Supplies,Printer Paper,7,7170,1256,Debit Card,,
ORD02227,2024-01-10,Meera More,East,Rajasthan,Office Supplies,Pen,2,14478,2027,Credit Card,,
ORD02228,2025-10-17,Aditya Shaikh,South,Maharashtra,Clothing,Shoes,4,10339,1638,Credit Card,,
ORD02229,2025-06-27,Vivaan Patel,East,Karnataka,Furniture,Sofa,7,18709,1812,Cash,,
ORD02230,2025-03-20,Aarav Nair,East,Tamil Nadu,Clothing,Shoes,2,46278,8693,Cash,,
ORD02231,2024-09-28,Rohan Joshi,North,Rajasthan,Office Supplies,Printer Paper,2,33152,6991,Cash,,
ORD02232,2025-05-02,Nikhil Patil,East,Maharashtra,Clothing,T-Shirt,1,8214,1962,Net Banking,,
ORD02233,2025-03-18,Arjun Deshmukh,West,Delhi,Clothing,Shirt,2,48885,10179,Credit Card,,
ORD02234,2024-06-07,Priya Shah,North,Maharashtra,Electronics,Tablet,9,27955,4739,Credit Card,,
ORD02235,2025-11-12,Om Singh,South,Delhi,Furniture,Sofa,6,31955,7067,Credit Card,,
ORD02236,2024-08-16,Tanvi Sharma,North,Maharashtra,Clothing,Jacket,4,7453,1307,UPI,,
ORD02237,2024-07-05,Shreya Deshmukh,East,Maharashtra,Electronics,Mobile,6,20526,1723,Debit Card,,
ORD02238,2025-08-26,Akash Roy,West,Delhi,Office Supplies,Pen,9,14043,2123,Credit Card,,
ORD02239,2025-09-03,Priya Ghosh,West,Maharashtra,Electronics,Headphones,5,20952,4097,Cash,,
ORD02240,2025-05-21,Ishita Ghosh,South,Maharashtra,Electronics,Mobile,2,15729,1449,Cash,,
ORD02241,2024-05-10,Ananya Jadhav,West,Rajasthan,Clothing,T-Shirt,4,17012,2382,UPI,,
ORD02242,2024-04-21,Sneha Iyer,North,Tamil Nadu,Clothing,T-Shirt,4,42268,3781,UPI,,
ORD02243,2025-11-21,Vikas Sharma,North,Tamil Nadu,Office Supplies,Stapler,1,26895,4605,Cash,,
ORD02244,2025-07-25,Neha Sharma,West,Delhi,Office Supplies,Notebook,1,15644,3531,UPI,,
ORD02245,2024-06-14,Kavya Patil,East,Karnataka,Electronics,Laptop,3,14611,2444,Debit Card,,
ORD02246,2025-11-08,Aarav Yadav,East,Delhi,Clothing,Jeans,4,22626,1706,Cash,,
ORD02247,2025-03-31,Akash Rane,South,Maharashtra,Electronics,Mobile,5,1446,329,Net Banking,,
ORD02248,2024-08-26,Nikhil Shaikh,South,Tamil Nadu,Furniture,Cabinet,5,10516,726,Debit Card,,
ORD02249,2025-11-11,Pooja Rane,West,Delhi,Office Supplies,Stapler,2,20741,4126,UPI,,
ORD02250,2025-01-28,Yash Yadav,North,Delhi,Office Supplies,Stapler,4,45043,11214,UPI,,
ORD02251,2025-04-25,Siddharth More,South,Karnataka,Office Supplies,Marker,9,26671,6484,UPI,,
ORD02252,2024-02-21,Ananya Pawar,West,Maharashtra,Office Supplies,Printer Paper,3,25652,5093,Debit Card,,
ORD02253,2024-10-22,Karan Yadav,East,Tamil Nadu,Electronics,Laptop,1,28570,4730,Credit Card,,
ORD02254,2025-01-24,Sai Roy,South,Rajasthan,Electronics,Mobile,6,36208,5323,Credit Card,,
ORD02255,2025-04-16,Sai Shah,West,Gujarat,Furniture,Desk,6,6566,1440,Debit Card,,
ORD02256,2025-06-16,Abhishek Shaikh,West,Maharashtra,Clothing,Jacket,3,1667,344,UPI,,
ORD02257,2025-04-05,Sneha Das,North,Maharashtra,Furniture,Cabinet,1,13064,1044,Cash,,
ORD02258,2025-04-25,Arjun Nair,East,Delhi,Furniture,Desk,2,40209,7168,Debit Card,,
ORD02259,2024-07-18,Yash Kulkarni,East,Karnataka,Furniture,Cabinet,5,7503,478,Credit Card,,
ORD02260,2024-09-26,Shreya Ansari,North,Karnataka,Electronics,Tablet,6,37460,3969,Credit Card,,
ORD02261,2024-11-17,Pooja Gupta,North,Delhi,Furniture,Chair,7,30653,7148,UPI,,
ORD02262,2024-07-11,Neha Rane,West,Karnataka,Electronics,Laptop,9,10155,742,UPI,,
ORD02263,2024-08-13,Neha Sharma,North,Delhi,Office Supplies,Notebook,1,27854,2307,Debit Card,,
ORD02264,2024-08-31,Rohan Roy,West,Delhi,Furniture,Chair,7,7733,1841,UPI,,
ORD02265,2024-08-27,Pooja Nair,East,Maharashtra,Office Supplies,Marker,9,12322,1536,Net Banking,,
ORD02266,2025-07-25,Ananya Yadav,West,Rajasthan,Furniture,Sofa,3,46746,7013,Net Banking,,
ORD02267,2025-04-19,Sakshi Shaikh,East,Karnataka,Furniture,Chair,5,2031,356,Credit Card,,
ORD02268,2025-03-21,Aarav Singh,North,Karnataka,Electronics,Headphones,7,27721,3761,Debit Card,,
ORD02269,2025-06-15,Yash Yadav,East,Gujarat,Electronics,Headphones,1,5243,526,Net Banking,,
ORD02270,2024-09-15,Aditi Das,East,Rajasthan,Office Supplies,Stapler,7,4176,689,Cash,,
ORD02271,2025-12-16,Aarav Pawar,East,Tamil Nadu,Office Supplies,Marker,3,15224,2709,Net Banking,,
ORD02272,2025-10-10,Arjun Sharma,South,Tamil Nadu,Electronics,Smart Watch,1,47698,11819,Net Banking,,
ORD02273,2024-06-03,Siddharth Deshmukh,West,Karnataka,Office Supplies,Stapler,6,21742,1127,Net Banking,,
ORD02274,2025-02-16,Rahul More,West,Karnataka,Furniture,Cabinet,9,37932,7421,UPI,,
ORD02275,2024-09-24,Rohan Naik,South,Maharashtra,Furniture,Cabinet,4,46949,9760,Cash,,
ORD02276,2025-08-02,Neha Patel,East,Maharashtra,Furniture,Cabinet,10,18761,2688,Credit Card,,
ORD02277,2025-09-29,Sakshi Rane,North,Delhi,Electronics,Laptop,4,8268,1512,UPI,,
ORD02278,2024-12-26,Ishita Mishra,South,Rajasthan,Office Supplies,Stapler,6,49680,8958,Cash,,
ORD02279,2025-05-19,Akash Gupta,West,Maharashtra,Furniture,Sofa,9,1394,85,Credit Card,,
ORD02280,2025-10-15,Meera Pawar,West,Delhi,Furniture,Table,9,5197,1105,Debit Card,,
ORD02281,2025-09-24,Siddharth Verma,North,Gujarat,Furniture,Table,1,22805,4074,Cash,,
ORD02282,2024-08-02,Siddharth Jadhav,South,Tamil Nadu,Clothing,T-Shirt,8,48798,6302,UPI,,
ORD02283,2024-05-22,Om Shah,South,Gujarat,Office Supplies,Marker,6,28817,3128,Debit Card,,
ORD02284,2024-07-26,Sai Shetty,North,Karnataka,Clothing,Jeans,2,37701,4443,Debit Card,,
ORD02285,2024-08-05,Vivaan Shaikh,West,Karnataka,Clothing,Jeans,9,16500,2205,Cash,,
ORD02286,2025-08-14,Arjun More,East,Gujarat,Clothing,Jeans,4,45605,8952,Debit Card,,
ORD02287,2025-11-29,Akash Deshmukh,South,Rajasthan,Clothing,Shoes,4,10021,1745,Credit Card,,
ORD02288,2024-06-01,Tanvi Kulkarni,South,Tamil Nadu,Electronics,Headphones,6,49529,5942,Net Banking,,
ORD02289,2025-02-11,Arjun Iyer,West,Tamil Nadu,Office Supplies,Pen,9,19299,4455,Cash,,
ORD02290,2024-02-01,Aditi Singh,West,Tamil Nadu,Furniture,Table,8,40489,4258,UPI,,
ORD02291,2024-07-31,Abhishek Yadav,South,Gujarat,Office Supplies,Marker,7,14284,2318,Debit Card,,
ORD02292,2025-05-04,Kavya Singh,West,Gujarat,Furniture,Sofa,8,19038,2297,Net Banking,,
ORD02293,2024-11-07,Aditya Rane,East,Maharashtra,Clothing,Jacket,1,30825,5988,UPI,,
ORD02294,2025-02-22,Ritika More,South,Maharashtra,Clothing,Jacket,7,19399,1199,Net Banking,,
ORD02295,2025-07-23,Aditya Roy,North,Gujarat,Electronics,Headphones,8,41084,6257,Credit Card,,
ORD02296,2024-11-09,Aditya Roy,East,Tamil Nadu,Clothing,Shoes,8,32332,5443,Debit Card,,
ORD02297,2025-08-30,Vikas Mishra,East,Tamil Nadu,Office Supplies,Notebook,7,33415,2527,Cash,,
ORD02298,2024-08-23,Siddharth Pawar,West,Maharashtra,Electronics,Smart Watch,5,13837,1230,Net Banking,,
ORD02299,2025-11-29,Tanvi Gupta,North,Gujarat,Clothing,T-Shirt,1,37377,3005,Cash,,
ORD02300,2024-09-02,Vikas Tiwari,East,Karnataka,Clothing,Jacket,4,39739,7420,Debit Card,,
ORD02301,2025-07-19,Yash Khan,West,Maharashtra,Electronics,Tablet,3,15000,2254,Cash,,
ORD02302,2024-02-10,Priya Chavan,West,Gujarat,Office Supplies,Stapler,8,2165,309,Cash,,
ORD02303,2024-06-28,Aarav Verma,West,Delhi,Clothing,T-Shirt,1,27521,5386,Credit Card,,
ORD02304,2024-08-18,Ishita Naik,East,Karnataka,Electronics,Mobile,7,17399,1433,Net Banking,,
ORD02305,2025-09-28,Aditi Chavan,East,Gujarat,Clothing,Jeans,10,35824,7540,Net Banking,,
ORD02306,2025-07-03,Aryan Das,North,Maharashtra,Clothing,Jacket,6,11264,1019,Net Banking,,
ORD02307,2024-11-17,Aarav Ansari,South,Gujarat,Electronics,Mobile,6,20591,4776,Debit Card,,
ORD02308,2024-01-12,Meera Naik,South,Karnataka,Office Supplies,Notebook,3,29328,2536,Net Banking,,
ORD02309,2024-05-04,Meera Kadam,East,Delhi,Electronics,Tablet,1,6497,544,UPI,,
ORD02310,2024-11-24,Arjun Mishra,West,Delhi,Electronics,Tablet,7,3514,531,UPI,,
ORD02311,2025-12-18,Aditya Gupta,East,Delhi,Electronics,Headphones,5,15163,1423,Debit Card,,
ORD02312,2024-12-12,Sneha Singh,North,Gujarat,Office Supplies,Pen,3,38250,8533,Cash,,
ORD02313,2025-05-04,Ishita Singh,South,Maharashtra,Clothing,Shoes,4,33695,6410,Credit Card,,
ORD02314,2024-10-11,Tanvi Yadav,West,Maharashtra,Furniture,Table,10,35317,2029,UPI,,
ORD02315,2025-04-02,Shreya Khan,South,Rajasthan,Electronics,Mobile,4,44603,2736,Debit Card,,
ORD02316,2024-11-16,Neha Verma,North,Gujarat,Furniture,Cabinet,9,45431,11001,Debit Card,,
ORD02317,2025-11-25,Ishita More,West,Gujarat,Electronics,Laptop,10,22142,2004,UPI,,
ORD02318,2024-04-13,Vivaan Tiwari,East,Karnataka,Office Supplies,Pen,4,15062,2993,Debit Card,,
ORD02319,2025-11-09,Vikas Deshmukh,East,Karnataka,Office Supplies,Marker,5,25380,5592,Net Banking,,
ORD02320,2025-08-25,Aarav Chavan,East,Rajasthan,Clothing,Shoes,7,42551,3739,Credit Card,,
ORD02321,2024-01-05,Arjun More,West,Gujarat,Electronics,Laptop,3,47439,4101,Credit Card,,
ORD02322,2025-11-16,Tanvi Kulkarni,South,Gujarat,Furniture,Table,1,42575,7151,UPI,,
ORD02323,2024-08-30,Ishita Iyer,West,Karnataka,Clothing,Shoes,8,47030,8161,Debit Card,,
ORD02324,2024-01-16,Vivaan Jadhav,West,Gujarat,Electronics,Smart Watch,10,8045,660,Net Banking,,
ORD02325,2025-03-24,Aditi Patel,East,Karnataka,Electronics,Tablet,4,26617,2327,Net Banking,,
ORD02326,2025-04-10,Priya Kadam,West,Rajasthan,Electronics,Smart Watch,3,29889,6855,Debit Card,,
ORD02327,2025-10-21,Ananya Shetty,North,Gujarat,Electronics,Laptop,2,7947,754,UPI,,
ORD02328,2024-11-11,Abhishek Sharma,South,Delhi,Clothing,Shirt,3,32276,1847,Cash,,
ORD02329,2024-01-16,Vikas Ansari,South,Maharashtra,Office Supplies,Stapler,9,38302,4006,UPI,,
ORD02330,2025-06-01,Ishita Gupta,East,Rajasthan,Furniture,Sofa,1,8589,985,UPI,,
ORD02331,2025-06-29,Abhishek Kulkarni,North,Rajasthan,Office Supplies,Stapler,9,3433,289,Credit Card,,
ORD02332,2024-03-01,Rahul Nair,East,Delhi,Furniture,Chair,4,33170,1975,Cash,,
ORD02333,2024-07-20,Pooja Jadhav,South,Rajasthan,Electronics,Tablet,3,7935,1786,UPI,,
ORD02334,2024-04-25,Aarav Jadhav,West,Rajasthan,Clothing,Shirt,8,42236,4412,UPI,,
ORD02335,2024-12-12,Kavya Nair,North,Karnataka,Furniture,Cabinet,5,3696,669,Credit Card,,
ORD02336,2024-03-20,Aisha Iyer,East,Tamil Nadu,Furniture,Desk,4,26914,4296,UPI,,
ORD02337,2024-07-18,Arjun Iyer,West,Karnataka,Clothing,Shoes,2,17152,2547,Debit Card,,
ORD02338,2024-08-29,Abhishek Pawar,West,Rajasthan,Furniture,Cabinet,5,48150,8549,Cash,,
ORD02339,2024-07-25,Aditi Menon,South,Gujarat,Electronics,Mobile,5,9410,1237,Cash,,
ORD02340,2025-05-04,Tanvi Kadam,West,Delhi,Clothing,Jeans,3,29732,1574,Debit Card,,
ORD02341,2024-06-05,Nikhil Shetty,West,Tamil Nadu,Clothing,Jacket,5,28726,3415,Debit Card,,
ORD02342,2024-05-03,Kavya Kadam,East,Delhi,Office Supplies,Stapler,8,18304,2030,Cash,,
ORD02343,2025-06-19,Siddharth Singh,North,Gujarat,Office Supplies,Printer Paper,8,32265,4681,UPI,,
ORD02344,2025-04-14,Ritika Kulkarni,North,Delhi,Electronics,Laptop,5,5672,574,UPI,,
ORD02345,2024-04-02,Om Gupta,West,Karnataka,Furniture,Sofa,7,22991,5502,Debit Card,,
ORD02346,2024-05-18,Arjun Singh,South,Karnataka,Furniture,Sofa,2,12054,2187,Debit Card,,
ORD02347,2024-04-04,Aisha Ghosh,North,Tamil Nadu,Office Supplies,Printer Paper,3,14769,3100,Debit Card,,
ORD02348,2025-05-25,Ishita Iyer,North,Gujarat,Clothing,Shirt,5,46204,2463,Credit Card,,
ORD02349,2025-05-29,Priya Yadav,North,Tamil Nadu,Clothing,Shirt,9,27674,4739,UPI,,
ORD02350,2025-10-09,Om Ghosh,West,Tamil Nadu,Furniture,Cabinet,7,29366,3243,Credit Card,,
ORD02351,2024-02-14,Rahul Kadam,South,Karnataka,Furniture,Sofa,4,36045,3272,Net Banking,,
ORD02352,2024-08-27,Aryan Pawar,North,Gujarat,Clothing,Shirt,6,32695,7140,UPI,,
ORD02353,2024-12-10,Ritika Iyer,East,Karnataka,Furniture,Table,6,42376,9222,Debit Card,,
ORD02354,2025-03-15,Sai Sharma,North,Maharashtra,Office Supplies,Pen,3,15593,3766,Net Banking,,
ORD02355,2024-10-20,Nikhil Sharma,North,Maharashtra,Office Supplies,Stapler,4,1442,334,Debit Card,,
ORD02356,2024-02-23,Kavya Jadhav,North,Delhi,Furniture,Cabinet,10,18878,3662,Cash,,
ORD02357,2024-11-19,Ritika Tiwari,East,Gujarat,Office Supplies,Notebook,2,7064,406,UPI,,
ORD02358,2025-10-30,Aditi Rane,East,Gujarat,Office Supplies,Stapler,6,17498,4042,Cash,,
ORD02359,2025-04-22,Vivaan Joshi,West,Maharashtra,Furniture,Desk,5,11819,1640,Cash,,
ORD02360,2024-07-04,Kavya Mishra,North,Delhi,Clothing,Shoes,2,46697,10722,Debit Card,,
ORD02361,2025-04-18,Om Nair,West,Maharashtra,Furniture,Table,3,30132,6997,UPI,,
ORD02362,2025-10-22,Sakshi Mishra,South,Tamil Nadu,Electronics,Headphones,5,27993,6410,Debit Card,,
ORD02363,2024-02-06,Arjun Naik,South,Rajasthan,Electronics,Tablet,10,10925,1200,Net Banking,,
ORD02364,2024-09-17,Ananya Kulkarni,West,Maharashtra,Electronics,Laptop,6,34886,5879,Cash,,
ORD02365,2024-08-09,Sakshi Das,East,Delhi,Office Supplies,Marker,3,36723,5088,UPI,,
ORD02366,2024-06-11,Akash Tiwari,North,Delhi,Office Supplies,Stapler,4,16007,3260,UPI,,
ORD02367,2024-06-04,Ananya More,South,Rajasthan,Electronics,Tablet,1,10194,1934,UPI,,
ORD02368,2024-05-28,Neha More,South,Rajasthan,Electronics,Headphones,5,36424,5279,Credit Card,,
ORD02369,2024-10-12,Aarav Khan,East,Karnataka,Clothing,Jacket,9,4827,604,Credit Card,,
ORD02370,2024-07-13,Sneha Khan,South,Rajasthan,Clothing,Shirt,6,21014,2309,UPI,,
ORD02371,2024-11-28,Karan Sharma,East,Karnataka,Furniture,Chair,1,16305,3267,Debit Card,,
ORD02372,2024-03-29,Priya Rane,South,Delhi,Furniture,Chair,7,45606,6554,Cash,,
ORD02373,2025-05-27,Shreya Deshmukh,North,Delhi,Office Supplies,Pen,3,19637,4533,Cash,,
ORD02374,2025-11-13,Aisha Patil,East,Gujarat,Clothing,T-Shirt,6,30216,3105,UPI,,
ORD02375,2024-01-19,Ananya Das,South,Tamil Nadu,Clothing,T-Shirt,6,33177,7017,Cash,,
ORD02376,2025-04-09,Shreya Joshi,West,Delhi,Clothing,Jeans,9,48055,8792,Credit Card,,
ORD02377,2024-02-05,Rahul Chavan,North,Karnataka,Clothing,Jacket,8,6200,1460,Credit Card,,
ORD02378,2025-07-16,Meera Pawar,East,Gujarat,Furniture,Table,1,5384,549,Net Banking,,
ORD02379,2024-11-12,Om Sharma,North,Maharashtra,Office Supplies,Marker,1,36639,3418,Debit Card,,
ORD02380,2025-03-29,Ananya Verma,East,Rajasthan,Office Supplies,Printer Paper,8,47452,5452,Debit Card,,
ORD02381,2025-08-16,Ishita Gupta,South,Delhi,Electronics,Tablet,8,34392,2479,Debit Card,,
ORD02382,2024-11-03,Rahul Deshmukh,North,Gujarat,Electronics,Headphones,6,31301,2990,Debit Card,,
ORD02383,2024-07-03,Rahul Sharma,East,Tamil Nadu,Office Supplies,Printer Paper,6,46331,6988,Debit Card,,
ORD02384,2025-09-04,Neha Tiwari,East,Maharashtra,Electronics,Mobile,9,8160,1202,Net Banking,,
ORD02385,2024-10-27,Ritika Joshi,East,Maharashtra,Furniture,Table,6,33488,3708,Net Banking,,
ORD02386,2025-07-13,Rohan Patil,West,Maharashtra,Furniture,Table,9,38434,2378,Debit Card,,
ORD02387,2025-04-05,Neha Singh,East,Delhi,Furniture,Cabinet,10,29068,5366,Net Banking,,
ORD02388,2025-12-21,Aryan Pawar,East,Tamil Nadu,Clothing,Jeans,8,5458,643,Cash,,
ORD02389,2025-07-07,Pooja Gupta,South,Karnataka,Office Supplies,Notebook,7,30278,1952,UPI,,
ORD02390,2025-12-19,Rohan Sharma,East,Maharashtra,Office Supplies,Stapler,9,41278,7862,Debit Card,,
ORD02391,2025-12-05,Ritika Kulkarni,South,Gujarat,Furniture,Desk,3,21538,4488,Credit Card,,
ORD02392,2024-07-25,Arjun More,North,Tamil Nadu,Electronics,Laptop,2,43789,8389,Cash,,
ORD02393,2025-08-14,Aarav Ansari,North,Rajasthan,Clothing,T-Shirt,7,47159,7790,Cash,,
ORD02394,2025-10-04,Ishita Jadhav,East,Rajasthan,Electronics,Headphones,3,44842,9089,UPI,,
ORD02395,2024-08-22,Meera Deshmukh,West,Rajasthan,Electronics,Laptop,5,39125,1998,Credit Card,,
ORD02396,2025-02-27,Yash Naik,South,Tamil Nadu,Clothing,Shirt,2,42056,2689,Cash,,
ORD02397,2025-11-01,Ritika Verma,North,Gujarat,Office Supplies,Notebook,6,34754,5999,Cash,,
ORD02398,2024-11-26,Rahul Tiwari,South,Tamil Nadu,Furniture,Chair,7,29674,3976,Credit Card,,
ORD02399,2024-12-31,Kavya Chavan,South,Delhi,Electronics,Headphones,2,8048,960,UPI,,
ORD02400,2025-07-20,Sakshi Rane,South,Maharashtra,Furniture,Table,2,30399,6628,Net Banking,,
ORD02401,2024-10-17,Priya Jadhav,South,Gujarat,Furniture,Desk,7,49894,6785,Credit Card,,
ORD02402,2024-01-10,Ritika Sharma,North,Tamil Nadu,Furniture,Sofa,7,43698,3237,Cash,,
ORD02403,2025-04-12,Aarav Ansari,North,Karnataka,Furniture,Desk,9,24634,2792,Net Banking,,
ORD02404,2025-11-11,Tanvi Das,North,Maharashtra,Electronics,Tablet,4,3129,758,UPI,,
ORD02405,2024-01-25,Aryan Verma,East,Delhi,Furniture,Chair,1,35477,7855,UPI,,
ORD02406,2024-01-24,Neha Pawar,North,Delhi,Furniture,Desk,10,45794,2578,Cash,,
ORD02407,2025-07-09,Neha Iyer,North,Maharashtra,Clothing,Jacket,1,10002,957,Net Banking,,
ORD02408,2025-10-26,Sai Kulkarni,South,Karnataka,Clothing,T-Shirt,1,25921,1575,Debit Card,,
ORD02409,2024-04-27,Yash Yadav,South,Karnataka,Furniture,Cabinet,4,43240,10109,UPI,,
ORD02410,2024-01-10,Pooja Tiwari,East,Karnataka,Clothing,T-Shirt,5,21056,4498,Debit Card,,
ORD02411,2025-06-19,Vivaan Ansari,West,Maharashtra,Clothing,Jeans,1,22089,1524,UPI,,
ORD02412,2025-10-05,Kavya Ghosh,East,Karnataka,Clothing,Shoes,4,47477,11579,Net Banking,,
ORD02413,2024-09-13,Aditya Menon,North,Delhi,Clothing,T-Shirt,4,28429,4431,Debit Card,,
ORD02414,2024-01-19,Vikas Roy,West,Tamil Nadu,Clothing,Shirt,9,12594,1138,Credit Card,,
ORD02415,2025-09-12,Aisha Joshi,North,Delhi,Office Supplies,Stapler,8,47546,6000,Credit Card,,
ORD02416,2025-06-03,Ananya Iyer,North,Gujarat,Furniture,Cabinet,1,46157,7945,Debit Card,,
ORD02417,2024-12-08,Yash Ghosh,South,Delhi,Furniture,Sofa,6,23979,4959,Debit Card,,
ORD02418,2025-04-04,Tanvi Singh,West,Karnataka,Clothing,Jeans,6,14910,1340,Debit Card,,
ORD02419,2024-05-23,Abhishek Singh,South,Tamil Nadu,Electronics,Laptop,9,7551,1411,Credit Card,,
ORD02420,2024-01-27,Neha Deshmukh,West,Tamil Nadu,Office Supplies,Pen,7,3449,360,Cash,,
ORD02421,2024-05-23,Vikas Mishra,South,Rajasthan,Furniture,Table,6,37321,9216,Cash,,
ORD02422,2024-01-30,Aarav Ghosh,West,Karnataka,Office Supplies,Marker,1,13778,2789,Credit Card,,
ORD02423,2024-10-11,Yash Jadhav,North,Delhi,Clothing,Shirt,2,35872,7644,Cash,,
ORD02424,2024-08-27,Ritika Jadhav,East,Tamil Nadu,Clothing,Jeans,7,7043,1346,UPI,,
ORD02425,2025-10-12,Abhishek Shetty,North,Maharashtra,Furniture,Cabinet,9,7476,1591,Cash,,
ORD02426,2024-10-07,Ananya Iyer,East,Karnataka,Clothing,Jacket,4,44115,9230,Debit Card,,
ORD02427,2024-12-17,Sneha Shaikh,South,Gujarat,Electronics,Headphones,9,22579,1204,Debit Card,,
ORD02428,2025-01-01,Yash Khan,East,Karnataka,Electronics,Tablet,5,18824,3153,Cash,,
ORD02429,2025-07-03,Shreya Das,North,Rajasthan,Clothing,Jeans,5,48930,11208,Credit Card,,
ORD02430,2024-12-24,Sai Verma,East,Karnataka,Office Supplies,Printer Paper,1,6025,1034,Debit Card,,
ORD02431,2025-02-11,Aditi Joshi,East,Karnataka,Office Supplies,Printer Paper,2,7540,1809,Cash,,
ORD02432,2025-10-08,Ritika Verma,South,Tamil Nadu,Office Supplies,Pen,8,40766,9518,Cash,,
ORD02433,2025-05-20,Vivaan Gupta,West,Gujarat,Clothing,Shirt,9,26133,5814,Net Banking,,
ORD02434,2025-04-18,Aarav Kulkarni,East,Maharashtra,Office Supplies,Pen,1,18519,4551,Net Banking,,
ORD02435,2024-09-02,Shreya Shetty,West,Rajasthan,Furniture,Cabinet,4,37904,2427,Net Banking,,
ORD02436,2024-04-15,Arjun Pawar,North,Karnataka,Electronics,Smart Watch,9,37702,4674,UPI,,
ORD02437,2024-07-16,Vivaan Chavan,East,Tamil Nadu,Clothing,Jeans,2,47029,5784,Net Banking,,
ORD02438,2024-05-21,Akash Patel,West,Rajasthan,Furniture,Sofa,5,26127,1968,Debit Card,,
ORD02439,2025-11-20,Sneha More,North,Delhi,Clothing,Shoes,10,37744,5535,Debit Card,,
ORD02440,2025-10-14,Aarav Roy,South,Tamil Nadu,Furniture,Cabinet,1,11226,1138,UPI,,
ORD02441,2024-03-22,Ritika Khan,West,Gujarat,Furniture,Sofa,3,37896,6955,Credit Card,,
ORD02442,2025-03-15,Neha Ghosh,North,Karnataka,Office Supplies,Pen,2,12018,2438,Credit Card,,
ORD02443,2024-12-11,Sakshi Roy,West,Delhi,Clothing,Shoes,2,44145,10786,Cash,,
ORD02444,2024-08-18,Nikhil Kulkarni,East,Delhi,Clothing,Jeans,3,9199,539,Credit Card,,
ORD02445,2025-05-19,Ishita Sharma,West,Tamil Nadu,Clothing,Jeans,10,10725,1342,Net Banking,,
ORD02446,2024-08-22,Aditi Ghosh,East,Maharashtra,Furniture,Desk,7,11902,2682,UPI,,
ORD02447,2024-04-10,Aarav Kulkarni,East,Maharashtra,Furniture,Table,1,16185,836,UPI,,
ORD02448,2025-10-01,Pooja Roy,East,Gujarat,Clothing,Jeans,4,10633,694,Credit Card,,
ORD02449,2024-02-03,Abhishek Singh,South,Gujarat,Electronics,Headphones,6,44508,4253,UPI,,
